dateC,P
05031200,65.47416666666666
05031300,60.171666666666674
05031400,45.86000000000001
05031500,28.540833333333335
05031600,13.978333333333333
05031700,4.355833333333334
05031800,1.5075
05031900,0.0
05032000,0.0
05032100,0.0
05032200,0.0
05032300,0.0
05040000,0.0
05040100,0.0
05040200,0.0
05040300,0.3425
05040400,2.7475000000000005
05040500,8.979166666666666
05040600,23.448333333333334
05040700,37.525
05040800,54.04
05040900,64.80416666666666
05041000,71.34249999999999
05041100,69.37666666666667
05041200,67.70166666666667
05041300,64.575
05041400,50.31333333333333
05041500,37.32666666666667
05041600,17.020833333333332
05041700,4.295
05041800,1.6666666666666667
05041900,0.0
05042000,0.0
05042100,0.0
05042200,0.0
05042300,0.0
05050000,0.0
05050100,0.0
05050200,0.0
05050300,0.4341666666666666
05050400,2.748333333333333
05050500,9.735000000000001
05050600,28.76166666666667
05050700,50.64583333333334
05050800,70.40333333333332
05050900,83.70916666666666
05051000,94.94666666666667
05051100,87.70666666666665
05051200,85.1425
05051300,75.36916666666667
05051400,63.140833333333326
05051500,40.89416666666667
05051600,19.3375
05051700,4.7283333333333335
05051800,1.8141666666666667
05051900,0.0
05052000,0.0
05052100,0.0
05052200,0.0
05052300,0.0
05060000,0.0
05060100,0.0
05060200,0.0
05060300,0.6774999999999999
05060400,3.2275000000000005
05060500,10.854999999999999
05060600,31.98249999999999
05060700,52.19416666666667
05060800,69.46916666666665
05060900,82.06833333333333
05061000,87.55583333333334
05061100,80.955
05061200,73.005
05061300,62.65333333333334
05061400,48.328333333333326
05061500,29.141666666666666
05061600,15.380833333333333
05061700,4.099166666666666
05061800,1.803333333333333
05061900,0.006666666666666667
05062000,0.0
05062100,0.0
05062200,0.0
05062300,0.0
05070000,0.0
05070100,0.0
05070200,0.0
05070300,0.7058333333333334
05070400,3.1975000000000002
05070500,10.543333333333335
05070600,32.68083333333334
05070700,56.014166666666675
05070800,75.45666666666666
05070900,89.31583333333333
05071000,97.54583333333335
05071100,88.4375
05071200,81.15416666666665
05071300,69.835
05071400,55.18166666666667
05071500,35.461666666666666
05071600,17.70416666666667
05071700,4.712500000000001
05071800,2.0325
05071900,0.020833333333333332
05072000,0.0
05072100,0.0
05072200,0.0
05072300,0.0
05080000,0.0
05080100,0.0
05080200,0.0
05080300,0.85
05080400,3.3299999999999996
05080500,11.2975
05080600,31.660833333333333
05080700,53.67000000000001
05080800,72.845
05080900,85.85000000000001
05081000,88.04916666666668
05081100,82.99583333333334
05081200,80.43333333333334
05081300,75.05749999999999
05081400,58.29583333333333
05081500,40.61083333333334
05081600,19.612500000000004
05081700,5.04
05081800,2.17
05081900,0.05166666666666667
05082000,0.0
05082100,0.0
05082200,0.0
05082300,0.0
05090000,0.0
05090100,0.0
05090200,0.0
05090300,0.9699999999999999
05090400,3.5066666666666673
05090500,11.472500000000002
05090600,34.84333333333334
05090700,59.40500000000001
05090800,75.65083333333334
05090900,87.30666666666667
05091000,93.75
05091100,91.28166666666668
05091200,85.11166666666668
05091300,77.02250000000001
05091400,59.05833333333334
05091500,41.931666666666665
05091600,19.233333333333334
05091700,4.833333333333334
05091800,2.163333333333333
05091900,0.08916666666666667
05092000,0.0
05092100,0.0
05092200,0.0
05092300,0.0
05100000,0.0
05100100,0.0
05100200,0.0
05100300,0.7891666666666667
05100400,2.5758333333333336
05100500,9.548333333333332
05100600,27.79416666666667
05100700,47.49416666666667
05100800,63.97333333333333
05100900,76.07000000000001
05101000,82.9125
05101100,87.575
05101200,81.63916666666667
05101300,68.82583333333334
05101400,56.585
05101500,38.9175
05101600,19.895833333333332
05101700,4.3308333333333335
05101800,2.2449999999999997
05101900,0.13750000000000004
05102000,0.0
05102100,0.0
05102200,0.0
05102300,0.0
05110000,0.0
05110100,0.0
05110200,0.0
05110300,1.02
05110400,3.296666666666667
05110500,10.811666666666667
05110600,28.953333333333333
05110700,50.72416666666667
05110800,65.99249999999999
05110900,71.88166666666666
05111000,78.59416666666667
05111100,81.74333333333335
05111200,73.7
05111300,58.387499999999996
05111400,45.44499999999999
05111500,31.18583333333333
05111600,15.384999999999998
05111700,4.61
05111800,1.9558333333333335
05111900,0.13916666666666666
05112000,0.0
05112100,0.0
05112200,0.0
05112300,0.0
05120000,0.0
05120100,0.0
05120200,0.0
05120300,1.0583333333333333
05120400,3.133333333333333
05120500,9.602500000000001
05120600,27.508333333333336
05120700,43.2475
05120800,58.87083333333334
05120900,69.81333333333335
05121000,75.83833333333334
05121100,76.33583333333334
05121200,71.8925
05121300,65.53416666666668
05121400,46.760833333333345
05121500,31.74
05121600,17.041666666666668
05121700,4.663333333333333
05121800,2.2016666666666667
05121900,0.19333333333333333
05122000,0.0
05122100,0.0
05122200,0.0
05122300,0.0
05130000,0.0
05130100,0.0
05130200,0.0
05130300,1.1274999999999997
05130400,3.6349999999999993
05130500,10.653333333333334
05130600,24.752499999999998
05130700,40.16916666666666
05130800,49.465
05130900,59.717499999999994
05131000,60.11583333333334
05131100,65.45
05131200,59.600833333333334
05131300,54.20416666666667
05131400,46.12166666666667
05131500,28.940833333333334
05131600,16.654166666666665
05131700,5.06
05131800,2.1774999999999998
05131900,0.21583333333333332
05132000,0.0
05132100,0.0
05132200,0.0
05132300,0.0
05140000,0.0
05140100,0.0
05140200,0.0
05140300,0.9716666666666667
05140400,3.3483333333333327
05140500,10.141666666666667
05140600,25.906666666666666
05140700,39.586666666666666
05140800,51.89833333333333
05140900,59.10166666666667
05141000,61.86333333333332
05141100,63.834166666666675
05141200,58.55416666666667
05141300,49.55416666666667
05141400,42.975833333333334
05141500,30.761666666666667
05141600,15.972500000000002
05141700,4.536666666666666
05141800,2.231666666666667
05141900,0.29999999999999993
05142000,0.0
05142100,0.0
05142200,0.0
05142300,0.0
05150000,0.0
05150100,0.0
05150200,0.0
05150300,1.274166666666667
05150400,3.715
05150500,11.383333333333333
05150600,30.635
05150700,47.405
05150800,61.58166666666667
05150900,67.0425
05151000,72.26583333333333
05151100,68.9825
05151200,62.55833333333333
05151300,57.150000000000006
05151400,45.26166666666666
05151500,33.1775
05151600,17.962500000000002
05151700,5.3075
05151800,2.443333333333333
05151900,0.4133333333333334
05152000,0.0
05152100,0.0
05152200,0.0
05152300,0.0
05160000,0.0
05160100,0.0
05160200,0.0
05160300,1.36
05160400,3.5974999999999997
05160500,11.650833333333333
05160600,29.424166666666665
05160700,50.29750000000001
05160800,63.0625
05160900,74.8225
05161000,77.435
05161100,77.94083333333333
05161200,71.65583333333333
05161300,65.8975
05161400,48.5675
05161500,35.66166666666667
05161600,17.700833333333332
05161700,5.404166666666668
05161800,2.7516666666666665
05161900,0.5508333333333333
05162000,0.0
05162100,0.0
05162200,0.0
05162300,0.0
05170000,0.0
05170100,0.0
05170200,0.0
05170300,1.5350000000000001
05170400,3.795833333333334
05170500,11.7425
05170600,30.581666666666667
05170700,46.642500000000005
05170800,64.3775
05170900,79.3575
05171000,82.94583333333333
05171100,83.52083333333333
05171200,81.31499999999998
05171300,66.94
05171400,51.335
05171500,38.13666666666666
05171600,18.889166666666664
05171700,5.985833333333335
05171800,2.8266666666666667
05171900,0.5916666666666666
05172000,0.0
05172100,0.0
05172200,0.0
05172300,0.0
05180000,0.0
05180100,0.0
05180200,0.008333333333333333
05180300,1.6908333333333332
05180400,4.054166666666666
05180500,12.13833333333333
05180600,31.165833333333335
05180700,47.899166666666666
05180800,60.26333333333333
05180900,75.46833333333332
05181000,78.375
05181100,80.37499999999999
05181200,73.05416666666667
05181300,65.40583333333333
05181400,48.12583333333334
05181500,31.075
05181600,16.663333333333334
05181700,5.425
05181800,2.6783333333333332
05181900,0.5049999999999999
05182000,0.0
05182100,0.0
05182200,0.0
05182300,0.0
05190000,0.0
05190100,0.0
05190200,0.01
05190300,1.5475
05190400,3.7183333333333333
05190500,11.386666666666668
05190600,32.1025
05190700,48.565
05190800,65.02333333333333
05190900,75.85583333333334
05191000,83.44500000000001
05191100,83.23083333333334
05191200,77.605
05191300,71.46416666666666
05191400,55.645
05191500,35.306666666666665
05191600,18.6675
05191700,6.364999999999999
05191800,3.2899999999999996
05191900,0.8724999999999999
05192000,0.0
05192100,0.0
05192200,0.0
05192300,0.0
05200000,0.0
05200100,0.0
05200200,0.04666666666666667
05200300,1.6841666666666664
05200400,4.3133333333333335
05200500,11.5475
05200600,29.623333333333335
05200700,48.6675
05200800,62.37083333333334
05200900,65.98083333333332
05201000,71.30916666666666
05201100,74.37083333333334
05201200,71.78416666666666
05201300,58.81666666666667
05201400,49.50333333333333
05201500,34.28916666666667
05201600,17.224999999999998
05201700,6.16
05201800,3.3874999999999993
05201900,0.8466666666666666
05202000,0.0
05202100,0.0
05202200,0.0
05202300,0.0
05210000,0.0
05210100,0.0
05210200,0.05166666666666667
05210300,1.719166666666667
05210400,4.3175
05210500,12.535833333333334
05210600,32.77333333333333
05210700,54.29166666666668
05210800,73.79416666666667
05210900,84.78416666666666
05211000,95.1475
05211100,96.37833333333333
05211200,88.615
05211300,71.35166666666666
05211400,52.30583333333334
05211500,34.37416666666666
05211600,18.11666666666667
05211700,5.955000000000001
05211800,2.8508333333333336
05211900,0.7091666666666666
05212000,0.0
05212100,0.0
05212200,0.0
05212300,0.0
05220000,0.0
05220100,0.0
05220200,0.06833333333333334
05220300,1.5658333333333332
05220400,3.8225000000000002
05220500,11.025
05220600,26.471666666666668
05220700,43.06333333333333
05220800,56.4375
05220900,65.80916666666666
05221000,67.45916666666666
05221100,60.44916666666666
05221200,54.11083333333334
05221300,46.37416666666667
05221400,36.934999999999995
05221500,27.506666666666664
05221600,15.5575
05221700,5.123333333333334
05221800,2.606666666666667
05221900,0.7783333333333332
05222000,0.0
05222100,0.0
05222200,0.0
05222300,0.0
05230000,0.0
05230100,0.0
05230200,0.11
05230300,1.5766666666666664
05230400,3.8275
05230500,10.324166666666667
05230600,26.845833333333335
05230700,42.928333333333335
05230800,57.10749999999999
05230900,63.175000000000004
05231000,68.2725
05231100,66.25333333333333
05231200,65.20083333333334
05231300,57.759166666666665
05231400,46.42083333333334
05231500,31.189166666666665
05231600,15.73083333333333
05231700,4.831666666666667
05231800,2.4683333333333333
05231900,0.7366666666666667
05232000,0.0
05232100,0.0
05232200,0.0
05232300,0.0
05240000,0.0
05240100,0.0
05240200,0.13749999999999998
05240300,1.5683333333333334
05240400,3.3908333333333327
05240500,10.0925
05240600,20.338333333333335
05240700,31.6225
05240800,42.53249999999999
05240900,52.065000000000005
05241000,60.054999999999986
05241100,59.865
05241200,53.008333333333326
05241300,48.446666666666665
05241400,41.637499999999996
05241500,29.59166666666667
05241600,14.949166666666668
05241700,4.927499999999999
05241800,2.551666666666667
05241900,0.7091666666666666
05242000,0.0
05242100,0.0
05242200,0.0
05242300,0.0
05250000,0.0
05250100,0.0
05250200,0.165
05250300,1.8133333333333337
05250400,4.3675
05250500,11.451666666666668
05250600,23.99333333333333
05250700,36.3425
05250800,44.833333333333336
05250900,49.80416666666667
05251000,53.38666666666666
05251100,50.10666666666666
05251200,54.770833333333336
05251300,49.41500000000001
05251400,43.04666666666666
05251500,28.96166666666667
05251600,16.858333333333334
05251700,5.904166666666668
05251800,3.2216666666666662
05251900,0.9891666666666667
05252000,0.0
05252100,0.0
05252200,0.0
05252300,0.0
05260000,0.0
05260100,0.0
05260200,0.215
05260300,1.8566666666666662
05260400,4.2625
05260500,11.256666666666668
05260600,23.690833333333334
05260700,38.145833333333336
05260800,47.905833333333334
05260900,56.01083333333333
05261000,59.52583333333334
05261100,64.0425
05261200,60.254999999999995
05261300,59.70166666666666
05261400,43.48916666666668
05261500,30.674999999999997
05261600,18.91333333333333
05261700,6.049166666666667
05261800,2.689166666666667
05261900,0.805
05262000,0.0
05262100,0.0
05262200,0.0
05262300,0.0
05270000,0.0
05270100,0.0
05270200,0.265
05270300,1.9783333333333333
05270400,3.938333333333334
05270500,11.398333333333333
05270600,29.52333333333333
05270700,48.718333333333334
05270800,61.81583333333334
05270900,77.78833333333334
05271000,87.16666666666667
05271100,87.81083333333335
05271200,85.22333333333334
05271300,79.4275
05271400,65.35833333333333
05271500,46.408333333333324
05271600,23.34
05271700,5.685833333333334
05271800,3.5725000000000002
05271900,1.2358333333333333
05272000,0.0
05272100,0.0
05272200,0.0
05272300,0.0
05280000,0.0
05280100,0.0
05280200,0.355
05280300,2.46
05280400,4.925833333333333
05280500,13.682499999999997
05280600,32.36333333333334
05280700,51.576666666666675
05280800,67.16166666666668
05280900,77.085
05281000,83.905
05281100,78.69416666666666
05281200,77.34416666666668
05281300,71.88666666666667
05281400,61.09916666666667
05281500,40.840833333333336
05281600,20.982499999999998
05281700,7.004999999999999
05281800,3.6158333333333332
05281900,1.4341666666666668
05282000,0.0
05282100,0.0
05282200,0.0
05282300,0.0
05290000,0.0
05290100,0.0
05290200,0.41083333333333333
05290300,2.174166666666667
05290400,4.37
05290500,11.659999999999998
05290600,27.50333333333333
05290700,44.520833333333336
05290800,56.307500000000005
05290900,64.645
05291000,63.89333333333334
05291100,68.78750000000001
05291200,68.895
05291300,60.04750000000001
05291400,47.225833333333334
05291500,31.787500000000005
05291600,18.715833333333332
05291700,6.710000000000001
05291800,3.436666666666667
05291900,1.4600000000000002
05292000,0.0008333333333333334
05292100,0.0
05292200,0.0
05292300,0.0
05300000,0.0
05300100,0.0
05300200,0.4191666666666667
05300300,2.3041666666666667
05300400,4.3625
05300500,12.262500000000001
05300600,33.12916666666667
05300700,52.51583333333334
05300800,68.83916666666666
05300900,81.48500000000001
05301000,86.6475
05301100,87.27583333333332
05301200,78.30166666666666
05301300,70.78666666666668
05301400,56.84
05301500,39.865833333333335
05301600,21.441666666666666
05301700,7.5825000000000005
05301800,4.175
05301900,1.4949999999999999
05302000,0.005
05302100,0.0
05302200,0.0
05302300,0.0
05310000,0.0
05310100,0.0
05310200,0.3633333333333333
05310300,2.3433333333333333
05310400,4.608333333333333
05310500,12.008333333333333
05310600,25.8575
05310700,43.065
05310800,53.81583333333333
05310900,67.92166666666667
05311000,68.835
05311100,71.57583333333334
05311200,66.06249999999999
05311300,59.23083333333332
05311400,51.56666666666667
05311500,34.84583333333334
05311600,18.581666666666667
05311700,6.248333333333334
05311800,3.6658333333333335
05311900,1.3925
05312000,0.006666666666666667
05312100,0.0
05312200,0.0
05312300,0.0
06010000,0.0
06010100,0.0
06010200,0.4841666666666667
06010300,2.48
06010400,5.37
06010500,13.729999999999999
06010600,31.793333333333337
06010700,49.955000000000005
06010800,63.971666666666664
06010900,74.38166666666667
06011000,82.36583333333333
06011100,82.03333333333333
06011200,78.02250000000001
06011300,71.17083333333333
06011400,58.867499999999986
06011500,40.28916666666667
06011600,20.91166666666667
06011700,7.239166666666666
06011800,3.7550000000000003
06011900,1.3875000000000002
06012000,0.022500000000000003
06012100,0.0
06012200,0.0
06012300,0.0
06020000,0.0
06020100,0.0
06020200,0.40833333333333327
06020300,2.0166666666666666
06020400,4.285833333333334
06020500,12.426666666666664
06020600,29.92916666666666
06020700,48.62833333333333
06020800,61.91166666666666
06020900,72.61666666666667
06021000,74.93583333333332
06021100,73.72500000000001
06021200,67.37750000000001
06021300,59.395
06021400,45.830000000000005
06021500,32.68
06021600,17.89
06021700,5.9316666666666675
06021800,2.921666666666667
06021900,1.1925
06022000,0.0275
06022100,0.0
06022200,0.0
06022300,0.0
06030000,0.0
06030100,0.0
06030200,0.39916666666666667
06030300,1.7916666666666667
06030400,3.5508333333333337
06030500,9.581666666666667
06030600,26.468333333333334
06030700,42.67416666666667
06030800,53.432500000000005
06030900,62.74083333333334
06031000,60.68750000000001
06031100,65.94000000000001
06031200,67.66833333333334
06031300,64.69083333333333
06031400,49.72749999999999
06031500,33.526666666666664
06031600,19.015
06031700,6.281666666666666
06031800,3.4766666666666666
06031900,1.4033333333333333
06032000,0.03666666666666666
06032100,0.0
06032200,0.0
06032300,0.0
06040000,0.0
06040100,0.0
06040200,0.4516666666666667
06040300,2.125
06040400,3.8825
06040500,11.213333333333333
06040600,27.32416666666667
06040700,41.18416666666666
06040800,51.67833333333332
06040900,57.74666666666667
06041000,61.63833333333332
06041100,65.785
06041200,67.35333333333332
06041300,57.04583333333333
06041400,50.70249999999999
06041500,35.48583333333334
06041600,21.280000000000005
06041700,6.6725
06041800,3.8283333333333336
06041900,1.55
06042000,0.07583333333333334
06042100,0.0
06042200,0.0
06042300,0.0
06050000,0.0
06050100,0.0
06050200,0.5433333333333333
06050300,2.1516666666666664
06050400,4.234166666666666
06050500,11.2575
06050600,28.620833333333337
06050700,42.99166666666667
06050800,54.77
06050900,71.47250000000001
06051000,79.02833333333335
06051100,85.90833333333332
06051200,92.46416666666669
06051300,80.48833333333333
06051400,67.36333333333333
06051500,47.52166666666667
06051600,24.705833333333334
06051700,6.330000000000001
06051800,3.6916666666666664
06051900,1.6933333333333331
06052000,0.13250000000000003
06052100,0.0
06052200,0.0
06052300,0.0
06060000,0.0
06060100,0.0
06060200,0.7075
06060300,2.3958333333333335
06060400,4.7875
06060500,14.216666666666667
06060600,35.049166666666665
06060700,51.535000000000004
06060800,67.52083333333334
06060900,78.10333333333334
06061000,83.06166666666668
06061100,88.76166666666666
06061200,81.22500000000001
06061300,69.56583333333333
06061400,56.95249999999999
06061500,39.43083333333333
06061600,19.78333333333333
06061700,5.440833333333333
06061800,3.5224999999999995
06061900,1.6041666666666667
06062000,0.13083333333333333
06062100,0.0
06062200,0.0
06062300,0.0
06070000,0.0
06070100,0.0
06070200,0.5691666666666667
06070300,2.1683333333333334
06070400,4.121666666666667
06070500,11.531666666666666
06070600,28.7975
06070700,44.90583333333333
06070800,53.748333333333335
06070900,63.386666666666656
06071000,73.38916666666667
06071100,75.76833333333333
06071200,73.68
06071300,66.69666666666666
06071400,53.90833333333333
06071500,36.77333333333333
06071600,20.0975
06071700,5.841666666666668
06071800,3.0775000000000006
06071900,1.4000000000000001
06072000,0.11916666666666668
06072100,0.0
06072200,0.0
06072300,0.0
06080000,0.0
06080100,0.0
06080200,0.5525
06080300,2.3916666666666666
06080400,4.758333333333334
06080500,11.097499999999998
06080600,23.251666666666665
06080700,37.63
06080800,49.32583333333333
06080900,62.05250000000001
06081000,68.66166666666668
06081100,69.8
06081200,64.655
06081300,56.59666666666667
06081400,50.544999999999995
06081500,34.6175
06081600,18.4425
06081700,4.929166666666667
06081800,3.4916666666666667
06081900,1.4791666666666667
06082000,0.12750000000000003
06082100,0.0
06082200,0.0
06082300,0.0
06090000,0.0
06090100,0.0
06090200,0.56
06090300,2.1316666666666664
06090400,4.043333333333333
06090500,10.229166666666666
06090600,24.239999999999995
06090700,38.15666666666667
06090800,47.620000000000005
06090900,60.32
06091000,68.49833333333333
06091100,70.85
06091200,69.58416666666666
06091300,60.26750000000001
06091400,46.998333333333335
06091500,31.6575
06091600,17.441666666666666
06091700,6.6275
06091800,3.5191666666666666
06091900,1.53
06092000,0.12666666666666668
06092100,0.0
06092200,0.0
06092300,0.0
06100000,0.0
06100100,0.0
06100200,0.4758333333333333
06100300,1.946666666666667
06100400,3.885833333333334
06100500,10.589166666666666
06100600,25.310833333333335
06100700,39.619166666666665
06100800,51.66
06100900,58.94166666666666
06101000,69.44833333333332
06101100,77.04583333333333
06101200,75.01666666666667
06101300,70.13916666666667
06101400,57.19499999999999
06101500,41.32750000000001
06101600,21.89333333333333
06101700,6.745
06101800,3.874166666666667
06101900,1.7374999999999998
06102000,0.21
06102100,0.0
06102200,0.0
06102300,0.0
06110000,0.0
06110100,0.0
06110200,0.6125
06110300,2.4491666666666663
06110400,4.663333333333333
06110500,11.663333333333334
06110600,29.709999999999997
06110700,45.44583333333335
06110800,54.74916666666667
06110900,62.15333333333333
06111000,64.5725
06111100,69.19833333333334
06111200,66.555
06111300,57.526666666666664
06111400,49.044999999999995
06111500,31.8925
06111600,17.901666666666667
06111700,5.708333333333333
06111800,3.4699999999999993
06111900,1.5841666666666667
06112000,0.1825
06112100,0.0
06112200,0.0
06112300,0.0
06120000,0.0
06120100,0.0
06120200,0.5141666666666667
06120300,1.9933333333333332
06120400,4.0200000000000005
06120500,10.8225
06120600,24.586666666666662
06120700,38.4275
06120800,47.15083333333334
06120900,59.074999999999996
06121000,60.806666666666665
06121100,59.16083333333335
06121200,55.83166666666667
06121300,49.865
06121400,40.98583333333333
06121500,31.59333333333333
06121600,16.441666666666666
06121700,6.337500000000001
06121800,3.1808333333333336
06121900,1.4949999999999999
06122000,0.1791666666666667
06122100,0.0
06122200,0.0
06122300,0.0
06130000,0.0
06130100,0.0
06130200,0.5316666666666667
06130300,2.3816666666666664
06130400,4.85
06130500,10.54
06130600,20.78333333333333
06130700,36.19166666666666
06130800,49.711666666666666
06130900,58.62083333333333
06131000,63.19833333333333
06131100,66.12166666666667
06131200,59.45083333333333
06131300,59.002500000000005
06131400,46.60333333333333
06131500,34.318333333333335
06131600,18.7775
06131700,7.350833333333333
06131800,3.5875
06131900,1.5416666666666667
06132000,0.19833333333333336
06132100,0.0
06132200,0.0
06132300,0.0
06140000,0.0
06140100,0.0
06140200,0.6275000000000001
06140300,2.236666666666667
06140400,4.712500000000001
06140500,11.7125
06140600,28.647499999999997
06140700,42.12083333333334
06140800,56.00749999999999
06140900,63.973333333333336
06141000,68.06500000000001
06141100,74.21499999999999
06141200,72.29833333333333
06141300,66.72166666666668
06141400,52.384166666666665
06141500,42.109166666666674
06141600,21.63
06141700,6.345833333333334
06141800,3.3666666666666667
06141900,1.7091666666666665
06142000,0.2641666666666667
06142100,0.0
06142200,0.0
06142300,0.0
06150000,0.0
06150100,0.0
06150200,0.5741666666666666
06150300,2.2216666666666667
06150400,4.5424999999999995
06150500,11.118333333333334
06150600,24.56083333333333
06150700,38.665
06150800,46.814166666666665
06150900,51.23166666666666
06151000,56.294999999999995
06151100,53.88166666666667
06151200,56.81
06151300,50.69166666666667
06151400,39.585
06151500,29.428333333333338
06151600,17.221666666666668
06151700,7.267499999999999
06151800,3.666666666666666
06151900,1.5283333333333333
06152000,0.21583333333333335
06152100,0.0
06152200,0.0
06152300,0.0
06160000,0.0
06160100,0.0
06160200,0.7775000000000002
06160300,2.4299999999999997
06160400,4.461666666666667
06160500,12.328333333333333
06160600,29.974166666666665
06160700,45.0825
06160800,64.19166666666666
06160900,73.83500000000001
06161000,73.77166666666666
06161100,79.04833333333335
06161200,74.71083333333334
06161300,65.60166666666667
06161400,50.00333333333333
06161500,36.6675
06161600,20.98333333333333
06161700,6.426666666666666
06161800,3.5000000000000004
06161900,1.7350000000000003
06162000,0.3275
06162100,0.0
06162200,0.0
06162300,0.0
06170000,0.0
06170100,0.0
06170200,0.9175
06170300,3.159166666666667
06170400,6.009166666666666
06170500,13.180000000000001
06170600,26.099999999999998
06170700,39.81666666666666
06170800,52.28416666666667
06170900,59.07916666666666
06171000,61.38666666666666
06171100,54.44833333333332
06171200,52.409166666666664
06171300,49.51999999999999
06171400,37.619166666666665
06171500,25.658333333333335
06171600,14.915833333333332
06171700,5.157500000000001
06171800,2.9466666666666668
06171900,1.3175000000000001
06172000,0.20833333333333334
06172100,0.0
06172200,0.0
06172300,0.0
06180000,0.0
06180100,0.0
06180200,0.46166666666666667
06180300,1.8483333333333334
06180400,3.820833333333333
06180500,8.463333333333333
06180600,15.69
06180700,21.08
06180800,29.74833333333333
06180900,35.4525
06181000,41.614999999999995
06181100,47.29416666666666
06181200,43.67416666666667
06181300,41.16166666666666
06181400,33.600833333333334
06181500,24.939999999999998
06181600,15.240833333333333
06181700,6.615833333333335
06181800,3.4708333333333337
06181900,1.4758333333333333
06182000,0.2541666666666667
06182100,0.0
06182200,0.0
06182300,0.0
06190000,0.0
06190100,0.0
06190200,0.48666666666666664
06190300,1.86
06190400,3.760833333333333
06190500,8.5675
06190600,19.34916666666667
06190700,30.354166666666668
06190800,37.03
06190900,42.41166666666667
06191000,47.42916666666667
06191100,49.78
06191200,48.13083333333333
06191300,46.26
06191400,36.130833333333335
06191500,32.80666666666667
06191600,20.705833333333334
06191700,6.803333333333334
06191800,4.109166666666666
06191900,1.7841666666666667
06192000,0.26916666666666667
06192100,0.0
06192200,0.0
06192300,0.0
06200000,0.0
06200100,0.0
06200200,0.7391666666666666
06200300,2.528333333333333
06200400,4.634166666666667
06200500,11.861666666666666
06200600,29.236666666666668
06200700,48.30749999999998
06200800,64.07333333333334
06200900,78.17583333333334
06201000,87.83916666666666
06201100,91.2325
06201200,82.64333333333333
06201300,72.42833333333333
06201400,52.99583333333334
06201500,38.850833333333334
06201600,22.411666666666665
06201700,7.7491666666666665
06201800,4.354166666666667
06201900,1.8341666666666665
06202000,0.37083333333333335
06202100,0.0
06202200,0.0
06202300,0.0
06210000,0.0
06210100,0.0
06210200,0.6533333333333334
06210300,2.290833333333333
06210400,4.5525
06210500,11.027500000000002
06210600,24.37
06210700,35.50583333333333
06210800,46.87833333333334
06210900,54.80333333333334
06211000,58.972500000000004
06211100,63.6775
06211200,60.08333333333334
06211300,51.461666666666666
06211400,39.245
06211500,29.39916666666667
06211600,17.075000000000003
06211700,4.958333333333334
06211800,2.5500000000000003
06211900,1.2733333333333332
06212000,0.20666666666666667
06212100,0.0
06212200,0.0
06212300,0.0
06220000,0.0
06220100,0.0
06220200,0.46416666666666667
06220300,1.7
06220400,3.169166666666667
06220500,9.140833333333331
06220600,20.8675
06220700,36.88583333333333
06220800,52.82666666666666
06220900,64.54666666666667
06221000,69.05416666666666
06221100,69.67916666666666
06221200,63.83833333333333
06221300,55.705833333333324
06221400,48.859166666666674
06221500,34.902499999999996
06221600,19.155833333333337
06221700,7.650000000000001
06221800,4.453333333333334
06221900,2.0
06222000,0.30500000000000005
06222100,0.0
06222200,0.0
06222300,0.0
06230000,0.0
06230100,0.0
06230200,0.5558333333333333
06230300,2.1149999999999998
06230400,4.33
06230500,9.452499999999999
06230600,20.920833333333334
06230700,34.865833333333335
06230800,45.745000000000005
06230900,52.4075
06231000,57.38666666666666
06231100,60.78083333333333
06231200,60.60583333333333
06231300,45.974999999999994
06231400,37.57750000000001
06231500,32.274166666666666
06231600,18.103333333333335
06231700,6.438333333333333
06231800,3.0750000000000006
06231900,1.4883333333333333
06232000,0.1958333333333333
06232100,0.0
06232200,0.0
06232300,0.0
06240000,0.0
06240100,0.0
06240200,0.5391666666666667
06240300,2.1666666666666665
06240400,4.729166666666667
06240500,10.505
06240600,24.1075
06240700,36.8675
06240800,47.370000000000005
06240900,50.157500000000006
06241000,55.99916666666667
06241100,57.23583333333334
06241200,52.44
06241300,51.448333333333345
06241400,38.21
06241500,29.771666666666665
06241600,18.204166666666666
06241700,6.972499999999999
06241800,3.7466666666666666
06241900,1.705
06242000,0.20833333333333334
06242100,0.0
06242200,0.0
06242300,0.0
06250000,0.0
06250100,0.0
06250200,0.5266666666666666
06250300,2.0625
06250400,3.904166666666667
06250500,9.384166666666667
06250600,19.747500000000002
06250700,31.069999999999997
06250800,43.80416666666667
06250900,51.18
06251000,58.906666666666666
06251100,61.2225
06251200,60.58166666666667
06251300,52.42083333333333
06251400,46.120000000000005
06251500,33.13916666666667
06251600,19.293333333333337
06251700,6.904166666666666
06251800,3.7425
06251900,1.7025
06252000,0.2825
06252100,0.0
06252200,0.0
06252300,0.0
06260000,0.0
06260100,0.0
06260200,0.425
06260300,1.9466666666666665
06260400,3.733333333333334
06260500,9.364166666666666
06260600,18.7475
06260700,28.71916666666667
06260800,38.20583333333334
06260900,42.7725
06261000,51.91166666666667
06261100,50.939166666666665
06261200,52.98333333333333
06261300,50.49583333333333
06261400,42.26749999999999
06261500,33.5475
06261600,20.800833333333333
06261700,7.3325000000000005
06261800,3.5308333333333337
06261900,1.5866666666666662
06262000,0.24583333333333335
06262100,0.0
06262200,0.0
06262300,0.0
06270000,0.0
06270100,0.0
06270200,0.5191666666666667
06270300,2.2674999999999996
